OrderID,Segment,ProductID,Category,SubCategory,CustomeName,Product Name,Sales,Quantity,Discount,Profit
CA-2014-114790,Corporate,TEC-AC-10000710,Technology,Accessories,Filia McAdams,Maxell DVD-RAM Discs,32.96,2,0,14.1728
CA-2014-114790,Corporate,TEC-PH-10000984,Technology,Phones,Filia McAdams,Panasonic KX-TG9471B,587.97,3,0,164.6316
CA-2014-114790,Corporate,OFF-PA-10000213,Office Supplies,Paper,Filia McAdams,Xerox 198,14.94,3,0,7.0218
US-2016-154256,Consumer,OFF-LA-10003720,Office Supplies,Labels,Sally Matthias,Avery 487,25.83,7,0,12.1401
CA-2014-124737,Consumer,OFF-PA-10001837,Office Supplies,Paper,Arthur Prichep,Xerox 1976,15.552,3,0.2,5.4432
CA-2014-124737,Consumer,OFF-SU-10004661,Office Supplies,Supplies,Arthur Prichep,Acme Titanium Bonded Scissors,6.8,1,0.2,0.51
CA-2014-124737,Consumer,FUR-FU-10003274,Furniture,Furnishings,Arthur Prichep,Regeneration Desk Collection,4.224,3,0.2,1.2672
CA-2014-124737,Consumer,TEC-PH-10000149,Technology,Phones,Arthur Prichep,Cisco SPA525G2 IP Phone - Wireless,143.64,9,0.2,10.773
CA-2014-124737,Consumer,OFF-PA-10000019,Office Supplies,Paper,Arthur Prichep,Xerox 1931,31.104,6,0.2,10.8864
CA-2014-124737,Consumer,OFF-PA-10001125,Office Supplies,Paper,Arthur Prichep,Xerox 1988,223.056,9,0.2,69.705
US-2017-101840,Corporate,TEC-PH-10002538,Technology,Phones,Sibella Parks,Grandstream GXP1160 VoIP phone,227.46,6,0,65.9634
US-2017-101840,Corporate,OFF-BI-10000279,Office Supplies,Binders,Sibella Parks,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,4,0.2,15.606
CA-2017-131653,Consumer,OFF-LA-10001045,Office Supplies,Labels,Rob Dowd,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0,2.4012
US-2016-157840,Consumer,OFF-PA-10003673,Office Supplies,Paper,Matt Collins,Strathmore Photo Mount Cards,33.9,5,0,15.594
CA-2016-145548,Corporate,OFF-ST-10002562,Office Supplies,Storage,Edward Becker,Staple magnet,28.14,3,0,7.8792
CA-2016-145548,Corporate,TEC-AC-10002305,Technology,Accessories,Edward Becker,KeyTronic E03601U1 - Keyboard - Beige,36,2,0,6.48
CA-2016-145548,Corporate,OFF-AR-10003373,Office Supplies,Art,Edward Becker,"Boston School Pro Electric Pencil Sharpener, 1670",92.94,3,0,25.0938
CA-2016-145548,Corporate,FUR-CH-10003774,Furniture,Chairs,Edward Becker,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,3,0.1,8.1882
CA-2016-145548,Corporate,OFF-BI-10001510,Office Supplies,Binders,Edward Becker,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,3,0.2,17.19
CA-2016-145548,Corporate,OFF-BI-10004236,Office Supplies,Binders,Edward Becker,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,0.2,11.4504
CA-2017-119494,Corporate,FUR-CH-10004675,Furniture,Chairs,Jim Epp,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,3,0.2,52.3392
CA-2014-124618,Consumer,TEC-CO-10004202,Technology,Copiers,Cari Schnelling,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997
CA-2017-161970,Consumer,OFF-PA-10004255,Office Supplies,Paper,Peter Bühler,Xerox 219,12.96,2,0,6.2208
CA-2017-161970,Consumer,OFF-AR-10003896,Office Supplies,Art,Peter Bühler,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,0,6.4584
CA-2017-103443,Consumer,OFF-ST-10002276,Office Supplies,Storage,Annie Thurman,Safco Steel Mobile File Cart,166.72,2,0,41.68
CA-2017-103443,Consumer,OFF-BI-10001617,Office Supplies,Binders,Annie Thurman,GBC Wire Binding Combs,24.816,3,0.2,8.3754
CA-2017-103443,Consumer,FUR-FU-10000308,Furniture,Furnishings,Annie Thurman,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0,27.3592
US-2017-165358,Consumer,TEC-CO-10001943,Technology,Copiers,Seth Vernon,Canon PC-428 Personal Copier,599.97,5,0.4,69.9965
US-2017-165358,Consumer,FUR-CH-10002647,Furniture,Chairs,Seth Vernon,"Situations Contoured Folding Chairs, 4/Set",198.744,4,0.3,-14.196
US-2017-165358,Consumer,OFF-SU-10004768,Office Supplies,Supplies,Seth Vernon,Acme Kleencut Forged Steel Scissors,9.184,2,0.2,1.148
CA-2016-160136,Corporate,OFF-PA-10002160,Office Supplies,Paper,Patrick Jones,Xerox 1978,9.248,2,0.2,3.3524
CA-2014-150581,Home Office,FUR-TA-10003748,Furniture,Tables,Nathan Mautz,Bevis 36 x 72 Conference Tables,99.592,1,0.2,2.4898
CA-2014-150581,Home Office,TEC-AC-10001908,Technology,Accessories,Nathan Mautz,Logitech Wireless Headset h800,399.96,4,0,139.986
CA-2016-119515,Consumer,OFF-PA-10000552,Office Supplies,Paper,Toby Ritter,Xerox 200,15.552,3,0.2,5.4432
CA-2014-141355,Home Office,OFF-AR-10003179,Office Supplies,Art,Barry Franz,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2,0.2,2.3686
CA-2016-165330,Consumer,OFF-BI-10004593,Office Supplies,Binders,William Brown,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12
CA-2016-165330,Consumer,OFF-AR-10000914,Office Supplies,Art,William Brown,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0,6.0632
CA-2016-165330,Consumer,OFF-PA-10000241,Office Supplies,Paper,William Brown,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,0,13.941
CA-2016-165330,Consumer,TEC-AC-10000057,Technology,Accessories,William Brown,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,0,25.1916
CA-2016-165330,Consumer,FUR-CH-10003774,Furniture,Chairs,William Brown,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,0.2,-31.843
CA-2016-165330,Consumer,OFF-BI-10002824,Office Supplies,Binders,William Brown,Recycled Easel Ring Binders,35.808,3,0.2,11.19
CA-2016-165330,Consumer,OFF-BI-10004001,Office Supplies,Binders,William Brown,GBC Recycled VeloBinder Covers,122.688,9,0.2,39.8736
CA-2016-165330,Consumer,FUR-TA-10004619,Furniture,Tables,William Brown,Hon Non-Folding Utility Tables,892.136,7,0.2,111.517
CA-2016-165330,Consumer,OFF-ST-10000636,Office Supplies,Storage,William Brown,Rogers Profile Extra Capacity Storage Tub,50.22,3,0,2.0088
CA-2016-165330,Consumer,OFF-AP-10001469,Office Supplies,Appliances,William Brown,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,0,24.1918
CA-2016-165330,Consumer,OFF-BI-10002897,Office Supplies,Binders,William Brown,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,2,0.2,2.1286
CA-2015-132633,Corporate,OFF-BI-10002432,Office Supplies,Binders,Ken Heidel,Wilson Jones Standard D-Ring Binders,12.144,3,0.2,4.0986
CA-2016-157742,Consumer,OFF-EN-10002592,Office Supplies,Envelopes,Ken Lonsdale,"Peel & Seel Recycled Catalog Envelopes, Brown",27.792,3,0.2,10.422
CA-2017-127712,Home Office,OFF-SU-10002522,Office Supplies,Supplies,Michael Granlund,Acme Kleen Earth Office Shears,6.208,2,0.2,0.6984
CA-2017-169474,Consumer,OFF-AP-10003971,Office Supplies,Appliances,Jay Fein,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0,8.4942
CA-2014-106726,Corporate,OFF-ST-10001496,Office Supplies,Storage,Roland Schwarz,Standard Rollaway File with Lock,1261.33,7,0,327.9458
CA-2016-147473,Home Office,OFF-PA-10004782,Office Supplies,Paper,Nancy Lomonaco,Xerox 228,38.88,6,0,18.6624
CA-2016-114209,Corporate,OFF-BI-10000343,Office Supplies,Binders,Alejandro Savely,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.8,-3.2406
CA-2016-114209,Corporate,OFF-PA-10003591,Office Supplies,Paper,Alejandro Savely,Southworth 100% Cotton The Best Paper,82.656,9,0.2,30.996
CA-2014-141901,Consumer,OFF-PA-10001667,Office Supplies,Paper,Gene McClure,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1,0,2.691
CA-2016-164490,Home Office,OFF-PA-10004971,Office Supplies,Paper,Stephanie Ulpright,Xerox 196,9.248,2,0.2,3.3524
CA-2016-112256,Consumer,OFF-AR-10001216,Office Supplies,Art,Chloris Kastensmidt,Newell 339,4.448,2,0.2,0.3336
CA-2016-112256,Consumer,OFF-PA-10004355,Office Supplies,Paper,Chloris Kastensmidt,Xerox 231,5.184,1,0.2,1.8144
CA-2016-112256,Consumer,OFF-AR-10001953,Office Supplies,Art,Chloris Kastensmidt,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,175.92,5,0.2,15.393
CA-2016-112256,Consumer,OFF-BI-10004364,Office Supplies,Binders,Chloris Kastensmidt,Storex Dura Pro Binders,4.752,4,0.8,-8.316
CA-2016-112256,Consumer,OFF-SU-10001165,Office Supplies,Supplies,Chloris Kastensmidt,Acme Elite Stainless Steel Scissors,13.344,2,0.2,1.0008
CA-2016-167416,Consumer,OFF-EN-10001141,Office Supplies,Envelopes,Jill Matthias,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,5,0,26.901
CA-2016-106950,Consumer,OFF-BI-10000014,Office Supplies,Binders,Joe Elijah,Heavy-Duty E-Z-D Binders,22.911,7,0.7,-17.5651
CA-2016-106950,Consumer,OFF-AP-10000159,Office Supplies,Appliances,Joe Elijah,Belkin F9M820V08 8 Outlet Surge,309.456,9,0.2,34.8138
CA-2016-106950,Consumer,OFF-AR-10003560,Office Supplies,Art,Joe Elijah,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048
CA-2016-106950,Consumer,FUR-TA-10001768,Furniture,Tables,Joe Elijah,Hon Racetrack Conference Tables,472.518,3,0.4,-149.6307
CA-2016-106950,Consumer,TEC-AC-10002049,Technology,Accessories,Joe Elijah,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,3,0.2,303.804
CA-2016-106950,Consumer,OFF-BI-10003166,Office Supplies,Binders,Joe Elijah,GBC Plasticlear Binding Covers,17.22,5,0.7,-12.628
CA-2017-118724,Corporate,OFF-AR-10003469,Office Supplies,Art,Anthony Rawles,Nontoxic Chalk,3.52,2,0,1.6896
CA-2017-118724,Corporate,TEC-PH-10002549,Technology,Phones,Anthony Rawles,Polycom SoundPoint IP 450 VoIP phone,1626.192,9,0.2,121.9644
CA-2017-112004,Corporate,OFF-BI-10003476,Office Supplies,Binders,Adam Hart,Avery Metallic Poly Binders,8.595,5,0.7,-6.303
CA-2017-112004,Corporate,OFF-SU-10000157,Office Supplies,Supplies,Adam Hart,Compact Automatic Electric Letter Opener,190.896,2,0.2,-42.9516
US-2017-143175,Consumer,OFF-ST-10003123,Office Supplies,Storage,George Ashbrook,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0,23.9688
CA-2015-105844,Consumer,OFF-AR-10001955,Office Supplies,Art,Jennifer Ferguson,Newell 319,79.36,4,0,23.808
CA-2017-118864,Corporate,TEC-PH-10001809,Technology,Phones,Kristen Hastings,Panasonic KX T7736-B Digital phone,119.96,1,0.2,7.4975
CA-2015-119480,Consumer,OFF-PA-10000474,Office Supplies,Paper,Craig Carroll,Easy-staple paper,106.32,3,0,49.9704
CA-2015-119480,Consumer,OFF-AP-10001205,Office Supplies,Appliances,Craig Carroll,Belkin 5 Outlet SurgeMaster Power Centers,163.44,3,0,45.7632
CA-2015-119480,Consumer,OFF-AR-10004691,Office Supplies,Art,Craig Carroll,Boston 1730 StandUp Electric Pencil Sharpener,42.76,2,0,11.1176
CA-2015-119480,Consumer,OFF-PA-10004996,Office Supplies,Paper,Craig Carroll,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,5,0,24.2285
US-2015-153374,Consumer,TEC-AC-10001908,Technology,Accessories,Jill Fjeld,Logitech Wireless Headset h800,479.952,6,0.2,89.991
CA-2016-101980,Consumer,OFF-BI-10000666,Office Supplies,Binders,Resi Pölking,Surelock Post Binders,146.688,6,0.2,55.008
CA-2016-101980,Consumer,OFF-BI-10004318,Office Supplies,Binders,Resi Pölking,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.9548
CA-2016-101980,Consumer,OFF-BI-10003429,Office Supplies,Binders,Resi Pölking,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,0.2,9.1785
CA-2017-144596,Consumer,OFF-PA-10003302,Office Supplies,Paper,Carol Darley,Xerox 1906,318.96,9,0,149.9112
CA-2015-124933,Consumer,OFF-PA-10003302,Office Supplies,Paper,David Flashing,Xerox 1906,212.64,6,0,99.9408
CA-2014-159625,Consumer,OFF-EN-10002621,Office Supplies,Envelopes,Sally Matthias,Staple envelope,23.472,3,0.2,8.802
CA-2016-144337,Corporate,OFF-PA-10000249,Office Supplies,Paper,Susan Gilcrest,Easy-staple paper,19.648,2,0.2,6.6312
CA-2014-117478,Consumer,OFF-BI-10000050,Office Supplies,Binders,Larry Hughes,"Angle-D Binders with Locking Rings, Label Holders",6.57,3,0.7,-5.037
CA-2017-147410,Consumer,OFF-ST-10003805,Office Supplies,Storage,Eva Jacobs,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,0,105.275
CA-2017-128944,Corporate,FUR-CH-10000785,Furniture,Chairs,Katharine Harms,Global Ergonomic Managers Chair,760.116,6,0.3,-43.4352
CA-2017-128944,Corporate,FUR-FU-10004909,Furniture,Furnishings,Katharine Harms,Contemporary Wood/Metal Frame,38.784,3,0.2,7.272
CA-2017-128944,Corporate,TEC-AC-10001553,Technology,Accessories,Katharine Harms,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.328,9,0.2,1.5291
CA-2016-109666,Consumer,TEC-PH-10004774,Technology,Phones,Kunst Miller,Gear Head AU3700S Headset,25.98,2,0,0.7794
CA-2016-109666,Consumer,OFF-AR-10004582,Office Supplies,Art,Kunst Miller,BIC Brite Liner Grip Highlighters,3.28,2,0,1.476
CA-2016-109666,Consumer,OFF-ST-10000991,Office Supplies,Storage,Kunst Miller,Space Solutions HD Industrial Steel Shelving.,459.88,4,0,13.7964
CA-2016-109666,Consumer,OFF-SU-10002522,Office Supplies,Supplies,Kunst Miller,Acme Kleen Earth Office Shears,7.76,2,0,2.2504
CA-2016-109666,Consumer,OFF-AR-10004022,Office Supplies,Art,Kunst Miller,Panasonic KP-380BK Classic Electric Pencil Sharpener,71.96,2,0,17.99
CA-2016-109666,Consumer,OFF-SU-10001218,Office Supplies,Supplies,Kunst Miller,Fiskars Softgrip Scissors,54.9,5,0,15.372
CA-2016-109666,Consumer,OFF-BI-10000174,Office Supplies,Binders,Kunst Miller,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9.28,2,0.2,3.248
US-2016-102239,Corporate,FUR-TA-10003392,Furniture,Tables,Lindsay Williams,Global Adaptabilities Conference Tables,1685.88,6,0,320.3172
US-2016-102239,Corporate,OFF-BI-10001890,Office Supplies,Binders,Lindsay Williams,Avery Poly Binder Pockets,5.728,2,0.2,2.0048
CA-2014-143168,Consumer,OFF-PA-10000167,Office Supplies,Paper,Ivan Gibson,Xerox 1925,61.96,2,0,27.882
CA-2014-143168,Consumer,OFF-BI-10003784,Office Supplies,Binders,Ivan Gibson,Computer Printout Index Tabs,1.344,1,0.2,0.4704
CA-2017-104906,Corporate,OFF-PA-10001184,Office Supplies,Paper,Jennifer Patt,Xerox 1903,17.94,3,0,8.7906
CA-2017-118122,Corporate,OFF-BI-10002103,Office Supplies,Binders,Greg Guthrie,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
US-2014-147774,Corporate,OFF-BI-10003091,Office Supplies,Binders,Muhammed MacIntyre,GBC DocuBind TL200 Manual Binding Machine,67.194,1,0.7,-51.5154
CA-2017-166926,Consumer,OFF-PA-10001593,Office Supplies,Paper,Sean O'Donnell,Xerox 1947,41.86,7,0,18.837
CA-2017-166926,Consumer,FUR-BO-10002598,Furniture,Bookcases,Sean O'Donnell,"Hon Metal Bookcases, Putty",141.96,2,0,41.1684
CA-2015-128013,Corporate,FUR-FU-10000320,Furniture,Furnishings,Monica Federle,OIC Stacking Trays,10.02,3,0,4.4088
CA-2015-128013,Corporate,OFF-PA-10001815,Office Supplies,Paper,Monica Federle,Xerox 1885,144.12,3,0,69.1776
CA-2016-123176,Consumer,OFF-PA-10003971,Office Supplies,Paper,James Galang,Xerox 1965,17.94,3,0,8.7906
CA-2016-123176,Consumer,OFF-AR-10004685,Office Supplies,Art,James Galang,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0,4.5837
US-2016-117541,Consumer,OFF-PA-10001609,Office Supplies,Paper,Justin MacKendrick,Tops Wirebound Message Log Books,16.45,5,0,7.567
US-2016-117541,Consumer,FUR-FU-10000550,Furniture,Furnishings,Justin MacKendrick,Stacking Trays by OIC,19.92,4,0,6.5736
CA-2016-166282,Consumer,TEC-AC-10004209,Technology,Accessories,Pete Kriz,Memorex Froggy Flash Drive 4 GB,35.168,4,0.2,8.3524
CA-2016-166282,Consumer,OFF-PA-10003022,Office Supplies,Paper,Pete Kriz,Standard Line “While You Were Out” Hardbound Telephone Message Book,123.088,7,0.2,40.0036
CA-2017-141439,Home Office,FUR-TA-10001039,Furniture,Tables,Tonja Turnell,KI Adjustable-Height Table,257.94,3,0,67.0644
CA-2017-141439,Home Office,TEC-PH-10002624,Technology,Phones,Tonja Turnell,Samsung Galaxy S4 Mini,1879.96,4,0,545.1884
CA-2017-141439,Home Office,FUR-FU-10001473,Furniture,Furnishings,Tonja Turnell,DAX Wood Document Frame,27.46,2,0,9.8856
CA-2017-141439,Home Office,TEC-PH-10001819,Technology,Phones,Tonja Turnell,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0,43.1904
CA-2017-141439,Home Office,FUR-CH-10004287,Furniture,Chairs,Tonja Turnell,SAFCO Arco Folding Chair,828.6,3,0,240.294
CA-2015-163965,Consumer,OFF-BI-10004728,Office Supplies,Binders,Sung Shariari,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5,0.7,-5.784
CA-2015-163965,Consumer,OFF-ST-10000918,Office Supplies,Storage,Sung Shariari,Crate-A-Files,17.44,2,0.2,1.308
CA-2015-163965,Consumer,OFF-BI-10004593,Office Supplies,Binders,Sung Shariari,Ibico Laser Imprintable Binding System Covers,62.88,4,0.7,-50.304
CA-2015-163965,Consumer,FUR-BO-10001337,Furniture,Bookcases,Sung Shariari,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.352,3,0.2,-36.294
CA-2017-128783,Consumer,TEC-AC-10002473,Technology,Accessories,Trudy Glocke,Maxell 4.7GB DVD-R,113.52,4,0,46.5432
CA-2017-128783,Consumer,FUR-FU-10003623,Furniture,Furnishings,Trudy Glocke,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0,37.884
CA-2014-122217,Home Office,FUR-FU-10002045,Furniture,Furnishings,Harold Pawlan,"Executive Impressions 14""",111.15,5,0,48.906
US-2017-141558,Home Office,TEC-PH-10002555,Technology,Phones,Marc Harrigan,Nortel Meridian M5316 Digital phone,776.85,5,0.4,-181.265
US-2017-141558,Home Office,OFF-BI-10002794,Office Supplies,Binders,Marc Harrigan,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058
US-2017-141558,Home Office,FUR-TA-10004086,Furniture,Tables,Marc Harrigan,KI Adjustable-Height Table,154.764,3,0.4,-46.4292
US-2017-141558,Home Office,OFF-ST-10004946,Office Supplies,Storage,Marc Harrigan,Desktop 3-Pocket Hot File,43.28,1,0.2,3.246
CA-2016-139941,Consumer,OFF-PA-10000241,Office Supplies,Paper,Christy Brittain,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92.94,3,0,41.823
CA-2016-139941,Consumer,OFF-AP-10004036,Office Supplies,Appliances,Christy Brittain,Bionaire 99.97% HEPA Air Cleaner,52.56,3,0,18.396
CA-2015-166583,Consumer,TEC-PH-10001578,Technology,Phones,Valerie Dominguez,Polycom SoundStation2 EX Conference phone,971.88,3,0.2,109.3365
CA-2017-100412,Home Office,FUR-CH-10002647,Furniture,Chairs,Sharelle Roach,"Situations Contoured Folding Chairs, 4/Set",141.96,2,0,35.49
CA-2017-142909,Consumer,FUR-TA-10003008,Furniture,Tables,Alex Grayson,"Lesro Round Back Collection Coffee Table, End Table",182.55,2,0.5,-135.087
CA-2014-137911,Corporate,OFF-PA-10004071,Office Supplies,Paper,Bart Pistole,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688
CA-2015-106208,Consumer,OFF-AP-10004980,Office Supplies,Appliances,Julia West,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,53.088,7,0.8,-108.8304
US-2015-136749,Consumer,FUR-FU-10000747,Furniture,Furnishings,Lena Hernandez,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,6,0,46.8996
US-2015-136749,Consumer,OFF-BI-10004492,Office Supplies,Binders,Lena Hernandez,Tuf-Vin Binders,157.9,5,0,74.213
CA-2017-126718,Consumer,OFF-LA-10004055,Office Supplies,Labels,Kean Thornton,Color-Coded Legal Exhibit Labels,4.91,1,0,2.4059
CA-2016-131380,Consumer,OFF-ST-10002485,Office Supplies,Storage,Chris Cortes,Rogers Deluxe File Chest,87.92,4,0,0.8792
CA-2016-131380,Consumer,OFF-PA-10001243,Office Supplies,Paper,Chris Cortes,Xerox 1983,5.98,1,0,2.9302
CA-2015-145835,Home Office,TEC-PH-10004447,Technology,Phones,Ben Ferrer,Toshiba IPT2010-SD IP Telephone,222.384,2,0.2,16.6788
CA-2015-145835,Home Office,OFF-FA-10002280,Office Supplies,Fasteners,Ben Ferrer,Advantus Plastic Paper Clips,16,4,0.2,5.6
CA-2014-138709,Consumer,OFF-PA-10004734,Office Supplies,Paper,Maxwell Schwartz,Southworth Structures Collection,21.84,3,0,10.92
CA-2014-138709,Consumer,OFF-BI-10000145,Office Supplies,Binders,Maxwell Schwartz,Zipper Ring Binder Pockets,15.6,5,0,7.644
CA-2014-122070,Corporate,OFF-EN-10004773,Office Supplies,Envelopes,Aaron Hawkins,Staple envelope,247.84,8,0,121.4416
CA-2014-122070,Corporate,OFF-BI-10004970,Office Supplies,Binders,Aaron Hawkins,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912,3,0.2,3.3453
CA-2016-158610,Consumer,OFF-ST-10000604,Office Supplies,Storage,Clytie Kelty,Home/Office Personal File Carts,69.52,2,0,17.38
CA-2014-117464,Consumer,OFF-AR-10003190,Office Supplies,Art,Naresj Patel,Newell 32,11.52,4,0,3.2256
CA-2014-117464,Consumer,FUR-CH-10000155,Furniture,Chairs,Naresj Patel,Global Comet Stacking Armless Chair,717.72,3,0.2,71.772
CA-2014-117464,Consumer,OFF-ST-10003058,Office Supplies,Storage,Naresj Patel,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10,0,68.585
CA-2014-117464,Consumer,FUR-TA-10004767,Furniture,Tables,Naresj Patel,Safco Drafting Table,170.352,3,0.2,19.1646
US-2017-168613,Consumer,FUR-CH-10002372,Furniture,Chairs,Gary McGarr,Office Star - Ergonomically Designed Knee Chair,145.764,2,0.1,3.2392
CA-2017-125381,Consumer,TEC-AC-10000158,Technology,Accessories,Speros Goranitis,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0,22.6737
US-2017-141677,Corporate,TEC-AC-10000158,Technology,Accessories,Heather Kirkland,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,5,0.2,1.7995
US-2017-141677,Corporate,TEC-CO-10002313,Technology,Copiers,Heather Kirkland,Canon PC1080F Personal Copier,2399.96,5,0.2,569.9905
US-2017-141677,Corporate,OFF-PA-10002581,Office Supplies,Paper,Heather Kirkland,Xerox 1951,74.352,3,0.2,23.235
US-2017-141677,Corporate,OFF-AP-10001205,Office Supplies,Appliances,Heather Kirkland,Belkin 5 Outlet SurgeMaster Power Centers,87.168,8,0.8,-226.6368
US-2017-141677,Corporate,OFF-ST-10000344,Office Supplies,Storage,Heather Kirkland,"Neat Ideas Personal Hanging Folder Files, Black",32.232,3,0.2,2.4174
CA-2017-133067,Corporate,OFF-BI-10002897,Office Supplies,Binders,Muhammed Yedwab,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,2,0.7,-1.5414
CA-2017-133067,Corporate,OFF-BI-10003694,Office Supplies,Binders,Muhammed Yedwab,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,3,0.7,-7.5168
US-2016-144351,Consumer,TEC-PH-10001644,Technology,Phones,Ryan Crowe,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,3,0,25.1916
CA-2014-106054,Corporate,OFF-AR-10002399,Office Supplies,Art,Jack O'Briant,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,3,0,5.2398
CA-2016-138667,Consumer,TEC-AC-10003063,Technology,Accessories,Mitch Webber,Micro Innovations USB RF Wireless Keyboard with Mouse,40,2,0.2,0.5
CA-2017-150609,Home Office,OFF-BI-10002071,Office Supplies,Binders,Nick Zandusky,Fellowes Black Plastic Comb Bindings,23.24,5,0.2,7.553
CA-2017-128853,Consumer,FUR-CH-10004218,Furniture,Chairs,Janet Martin,"Global Fabric Manager's Chair, Dark Gray",908.82,9,0,227.205
CA-2017-133102,Home Office,OFF-SU-10000432,Office Supplies,Supplies,Emily Ducich,Acco Side-Punched Conventional Columnar Pads,5.552,2,0.2,-1.041
CA-2017-133102,Home Office,OFF-AR-10003183,Office Supplies,Art,Emily Ducich,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002
CA-2017-133102,Home Office,FUR-CH-10002017,Furniture,Chairs,Emily Ducich,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,4,0.3,-2.1312
CA-2017-133102,Home Office,FUR-FU-10003247,Furniture,Furnishings,Emily Ducich,36X48 HARDFLOOR CHAIRMAT,16.784,2,0.6,-22.2388
CA-2017-133102,Home Office,OFF-AP-10001563,Office Supplies,Appliances,Emily Ducich,Belkin Premiere Surge Master II 8-outlet surge protector,38.864,4,0.8,-99.1032
CA-2016-164399,Home Office,TEC-PH-10004908,Technology,Phones,Dianna Wilson,Panasonic KX TS3282W Corded phone,203.976,3,0.2,25.497
CA-2016-164399,Home Office,FUR-TA-10003392,Furniture,Tables,Dianna Wilson,Global Adaptabilities Conference Tables,674.352,3,0.2,-8.4294
CA-2016-116918,Consumer,OFF-BI-10004140,Office Supplies,Binders,Jamie Kunitz,Avery Non-Stick Binders,5.388,4,0.7,-4.49
CA-2016-116918,Consumer,OFF-AR-10003631,Office Supplies,Art,Jamie Kunitz,Staples in misc. colors,30.976,8,0.2,5.0336
CA-2016-110492,Consumer,OFF-ST-10003716,Office Supplies,Storage,John Stevenson,Tennsco Double-Tier Lockers,1350.12,6,0,175.5156
CA-2016-110492,Consumer,OFF-BI-10003274,Office Supplies,Binders,John Stevenson,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824
CA-2016-147683,Home Office,FUR-FU-10004848,Furniture,Furnishings,Philisse Overcash,DAX Solid Wood Frames,19.54,2,0,7.2298
