RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomeID,CustomeName
8026,CA-2015-132465,09/11/15,09/15/15,Second Class,DM-13525,Don Miller
8027,CA-2015-132465,09/11/15,09/15/15,Second Class,DM-13525,Don Miller
8028,CA-2015-132465,09/11/15,09/15/15,Second Class,DM-13525,Don Miller
8029,CA-2015-132465,09/11/15,09/15/15,Second Class,DM-13525,Don Miller
8030,CA-2016-166373,10/21/16,10/25/16,Standard Class,JF-15565,Jill Fjeld
8031,CA-2016-158806,01/07/16,01/11/16,Standard Class,NM-18520,Neoma Murray
8032,CA-2016-158806,01/07/16,01/11/16,Standard Class,NM-18520,Neoma Murray
8033,CA-2015-119690,06/25/15,06/28/15,First Class,MV-17485,Mark Van Huff
8034,CA-2015-119690,06/25/15,06/28/15,First Class,MV-17485,Mark Van Huff
8035,CA-2015-119690,06/25/15,06/28/15,First Class,MV-17485,Mark Van Huff
8036,CA-2015-119690,06/25/15,06/28/15,First Class,MV-17485,Mark Van Huff
8037,CA-2015-153738,09/20/15,09/22/15,First Class,AG-10270,Alejandro Grove
8038,CA-2017-169012,07/10/17,07/14/17,Standard Class,BF-11275,Beth Fritzler
8039,CA-2017-109393,06/30/17,07/02/17,Second Class,JC-15775,John Castell
8040,CA-2017-121489,08/21/17,08/25/17,Second Class,CM-11815,Candace McMahon
8041,CA-2017-121489,08/21/17,08/25/17,Second Class,CM-11815,Candace McMahon
8042,CA-2017-121489,08/21/17,08/25/17,Second Class,CM-11815,Candace McMahon
8043,US-2017-133081,03/11/17,03/15/17,Standard Class,PV-18985,Paul Van Hugh
8044,US-2017-133081,03/11/17,03/15/17,Standard Class,PV-18985,Paul Van Hugh
8045,CA-2017-165008,09/15/17,09/17/17,Second Class,DO-13645,Doug O'Connell
8046,CA-2016-145611,09/20/16,09/24/16,Standard Class,HA-14905,Helen Abelman
8047,CA-2016-113600,12/15/16,12/17/16,Second Class,SH-20395,Shahid Hopkins
8048,CA-2017-130834,11/03/17,11/06/17,Second Class,JM-16195,Justin MacKendrick
8049,CA-2016-168543,07/03/16,07/07/16,Standard Class,DK-13225,Dean Katz
8050,CA-2014-144974,09/26/14,09/30/14,Standard Class,CM-12715,Craig Molinari
8051,CA-2014-144974,09/26/14,09/30/14,Standard Class,CM-12715,Craig Molinari
8052,CA-2014-144974,09/26/14,09/30/14,Standard Class,CM-12715,Craig Molinari
8053,CA-2014-109904,07/14/14,07/17/14,Second Class,BF-10975,Barbara Fisher
8054,CA-2017-152205,09/28/17,10/05/17,Standard Class,SF-20965,Sylvia Foulston
8055,CA-2015-121188,08/28/15,09/04/15,Standard Class,CB-12025,Cassandra Brandow
8056,CA-2015-121188,08/28/15,09/04/15,Standard Class,CB-12025,Cassandra Brandow
8057,CA-2015-121188,08/28/15,09/04/15,Standard Class,CB-12025,Cassandra Brandow
8058,CA-2015-121188,08/28/15,09/04/15,Standard Class,CB-12025,Cassandra Brandow
8059,CA-2015-121188,08/28/15,09/04/15,Standard Class,CB-12025,Cassandra Brandow
8060,CA-2015-121188,08/28/15,09/04/15,Standard Class,CB-12025,Cassandra Brandow
8061,CA-2015-156013,09/20/15,09/26/15,Standard Class,TC-20980,Tamara Chand
8062,CA-2015-156013,09/20/15,09/26/15,Standard Class,TC-20980,Tamara Chand
8063,CA-2016-132997,11/07/16,11/09/16,First Class,LW-17215,Luke Weiss
8064,CA-2016-132997,11/07/16,11/09/16,First Class,LW-17215,Luke Weiss
8065,CA-2016-132997,11/07/16,11/09/16,First Class,LW-17215,Luke Weiss
8066,CA-2016-132997,11/07/16,11/09/16,First Class,LW-17215,Luke Weiss
8067,CA-2016-132997,11/07/16,11/09/16,First Class,LW-17215,Luke Weiss
8068,US-2015-160563,10/20/15,10/24/15,Standard Class,NS-18640,Noel Staavos
8069,US-2015-160563,10/20/15,10/24/15,Standard Class,NS-18640,Noel Staavos
8070,CA-2017-151750,01/01/17,01/05/17,Standard Class,JM-15250,Janet Martin
8071,CA-2017-151750,01/01/17,01/05/17,Standard Class,JM-15250,Janet Martin
8072,CA-2017-151750,01/01/17,01/05/17,Standard Class,JM-15250,Janet Martin
8073,CA-2017-151750,01/01/17,01/05/17,Standard Class,JM-15250,Janet Martin
8074,CA-2017-151750,01/01/17,01/05/17,Standard Class,JM-15250,Janet Martin
8075,CA-2017-151750,01/01/17,01/05/17,Standard Class,JM-15250,Janet Martin
8076,CA-2017-151750,01/01/17,01/05/17,Standard Class,JM-15250,Janet Martin
8077,CA-2015-106187,06/23/15,06/29/15,Standard Class,RF-19345,Randy Ferguson
8078,CA-2015-106187,06/23/15,06/29/15,Standard Class,RF-19345,Randy Ferguson
8079,CA-2015-106187,06/23/15,06/29/15,Standard Class,RF-19345,Randy Ferguson
8080,US-2016-164945,11/22/16,11/27/16,Standard Class,CA-12055,Cathy Armstrong
8081,CA-2015-150714,10/26/15,11/01/15,Standard Class,KH-16690,Kristen Hastings
8082,CA-2015-150714,10/26/15,11/01/15,Standard Class,KH-16690,Kristen Hastings
8083,CA-2015-150714,10/26/15,11/01/15,Standard Class,KH-16690,Kristen Hastings
8084,CA-2015-150714,10/26/15,11/01/15,Standard Class,KH-16690,Kristen Hastings
8085,CA-2015-150714,10/26/15,11/01/15,Standard Class,KH-16690,Kristen Hastings
8086,CA-2016-105753,10/20/16,10/26/16,Standard Class,LC-16960,Lindsay Castell
8087,CA-2017-120894,04/28/17,05/02/17,Standard Class,JL-15130,Jack Lebron
8088,CA-2016-106621,09/29/16,10/01/16,Second Class,DM-12955,Dario Medina
8089,CA-2015-107020,07/10/15,07/14/15,Standard Class,MV-18190,Mike Vittorini
8090,US-2015-117492,08/07/15,08/09/15,First Class,NS-18640,Noel Staavos
8091,CA-2014-101392,12/07/14,12/13/14,Standard Class,AS-10630,Ann Steele
8092,CA-2015-127502,12/10/15,12/14/15,Standard Class,MT-17815,Meg Tillman
8093,CA-2017-143658,11/08/17,11/13/17,Second Class,SR-20425,Sharelle Roach
8094,CA-2017-133046,07/27/17,08/01/17,Second Class,DK-13375,Dennis Kane
8095,CA-2017-133046,07/27/17,08/01/17,Second Class,DK-13375,Dennis Kane
8096,CA-2017-133046,07/27/17,08/01/17,Second Class,DK-13375,Dennis Kane
8097,CA-2017-133046,07/27/17,08/01/17,Second Class,DK-13375,Dennis Kane
8098,CA-2017-122798,12/28/17,01/01/18,Standard Class,SV-20935,Susan Vittorini
8099,CA-2017-122798,12/28/17,01/01/18,Standard Class,SV-20935,Susan Vittorini
8100,CA-2016-169663,03/10/16,03/13/16,First Class,RH-19510,Rick Huthwaite
8101,CA-2016-169663,03/10/16,03/13/16,First Class,RH-19510,Rick Huthwaite
8102,CA-2015-149846,05/22/15,05/26/15,Standard Class,SB-20185,Sarah Brown
8103,CA-2015-149846,05/22/15,05/26/15,Standard Class,SB-20185,Sarah Brown
8104,CA-2015-149846,05/22/15,05/26/15,Standard Class,SB-20185,Sarah Brown
8105,CA-2015-149846,05/22/15,05/26/15,Standard Class,SB-20185,Sarah Brown
8106,CA-2017-159149,02/17/17,02/19/17,First Class,CR-12820,Cyra Reiten
8107,CA-2017-159149,02/17/17,02/19/17,First Class,CR-12820,Cyra Reiten
8108,CA-2017-159149,02/17/17,02/19/17,First Class,CR-12820,Cyra Reiten
8109,US-2017-167570,12/08/17,12/15/17,Standard Class,EG-13900,Emily Grady
8110,CA-2017-160122,11/18/17,11/23/17,Standard Class,RD-19930,Russell D'Ascenzo
8111,CA-2017-160122,11/18/17,11/23/17,Standard Class,RD-19930,Russell D'Ascenzo
8112,CA-2016-130393,12/01/16,12/03/16,Second Class,JM-15865,John Murray
8113,CA-2016-130393,12/01/16,12/03/16,Second Class,JM-15865,John Murray
8114,CA-2016-130393,12/01/16,12/03/16,Second Class,JM-15865,John Murray
8115,CA-2017-144820,10/03/17,10/07/17,Second Class,LW-16825,Laurel Workman
8116,CA-2017-101014,08/29/17,09/04/17,Standard Class,RW-19540,Rick Wilson
8117,CA-2017-105543,11/24/17,11/24/17,Same Day,BG-11695,Brooke Gillingham
8118,US-2017-113201,06/30/17,07/05/17,Standard Class,TT-21220,Thomas Thornton
8119,US-2017-106551,07/22/17,07/27/17,Standard Class,EB-13930,Eric Barreto
8120,CA-2016-116722,11/11/16,11/16/16,Standard Class,LP-17080,Liz Pelletier
8121,CA-2016-116722,11/11/16,11/16/16,Standard Class,LP-17080,Liz Pelletier
8122,CA-2016-116722,11/11/16,11/16/16,Standard Class,LP-17080,Liz Pelletier
8123,CA-2014-138128,12/09/14,12/15/14,Standard Class,FP-14320,Frank Preis
8124,CA-2014-138128,12/09/14,12/15/14,Standard Class,FP-14320,Frank Preis
8125,US-2017-150070,09/07/17,09/12/17,Standard Class,JA-15970,Joseph Airdo
8126,CA-2015-137064,02/06/15,02/13/15,Standard Class,TS-21655,Trudy Schmidt
8127,CA-2015-137064,02/06/15,02/13/15,Standard Class,TS-21655,Trudy Schmidt
8128,CA-2015-137064,02/06/15,02/13/15,Standard Class,TS-21655,Trudy Schmidt
8129,CA-2017-157350,08/26/17,09/01/17,Standard Class,DP-13000,Darren Powers
8130,CA-2014-127866,07/20/14,07/23/14,First Class,JD-15895,Jonathan Doherty
8131,CA-2014-127866,07/20/14,07/23/14,First Class,JD-15895,Jonathan Doherty
8132,CA-2014-127866,07/20/14,07/23/14,First Class,JD-15895,Jonathan Doherty
8133,CA-2014-127866,07/20/14,07/23/14,First Class,JD-15895,Jonathan Doherty
8134,CA-2015-131352,10/08/15,10/13/15,Standard Class,GH-14485,Gene Hale
8135,CA-2015-121776,02/16/15,02/21/15,Standard Class,RD-19585,Rob Dowd
8136,CA-2015-121776,02/16/15,02/21/15,Standard Class,RD-19585,Rob Dowd
8137,CA-2016-118073,08/12/16,08/16/16,Standard Class,CS-12490,Cindy Schnelling
8138,CA-2014-103219,11/09/14,11/13/14,Standard Class,BF-11215,Benjamin Farhat
8139,CA-2016-102561,07/18/16,07/22/16,Standard Class,NK-18490,Neil Knudson
8140,CA-2016-102561,07/18/16,07/22/16,Standard Class,NK-18490,Neil Knudson
8141,CA-2016-102561,07/18/16,07/22/16,Standard Class,NK-18490,Neil Knudson
8142,CA-2016-100993,02/05/16,02/10/16,Standard Class,AZ-10750,Annie Zypern
8143,CA-2016-100993,02/05/16,02/10/16,Standard Class,AZ-10750,Annie Zypern
8144,CA-2016-100993,02/05/16,02/10/16,Standard Class,AZ-10750,Annie Zypern
8145,CA-2016-100993,02/05/16,02/10/16,Standard Class,AZ-10750,Annie Zypern
8146,US-2014-112949,06/20/14,06/27/14,Standard Class,Co-12640,Corey-Lock
8147,US-2014-112949,06/20/14,06/27/14,Standard Class,Co-12640,Corey-Lock
8148,US-2017-146822,06/09/17,06/14/17,Standard Class,AG-10675,Anna Gayman
8149,US-2016-131058,12/27/16,12/31/16,Standard Class,EM-14140,Eugene Moren
8150,CA-2014-167997,01/26/14,01/29/14,First Class,CA-11965,Carol Adams
8151,CA-2014-167997,01/26/14,01/29/14,First Class,CA-11965,Carol Adams
8152,CA-2017-140151,03/23/17,03/25/17,First Class,RB-19360,Raymond Buch
8153,CA-2017-140151,03/23/17,03/25/17,First Class,RB-19360,Raymond Buch
8154,CA-2017-140151,03/23/17,03/25/17,First Class,RB-19360,Raymond Buch
8155,US-2017-143770,03/20/17,03/24/17,Standard Class,RD-19720,Roger Demir
8156,US-2017-143770,03/20/17,03/24/17,Standard Class,RD-19720,Roger Demir
8157,CA-2016-131296,10/04/16,10/09/16,Standard Class,MS-17830,Melanie Seite
8158,CA-2016-103464,11/18/16,11/22/16,Standard Class,PG-18820,Patrick Gardner
8159,CA-2017-136238,12/26/17,01/01/18,Standard Class,KB-16240,Karen Bern
8160,CA-2016-120803,03/09/16,03/13/16,Standard Class,RB-19465,Rick Bensley
8161,CA-2016-134138,02/16/16,02/20/16,Standard Class,JD-15790,John Dryer
8162,CA-2015-120915,09/28/15,10/03/15,Second Class,JJ-15445,Jennifer Jackson
8163,CA-2015-120915,09/28/15,10/03/15,Second Class,JJ-15445,Jennifer Jackson
8164,CA-2015-168207,11/02/15,11/06/15,Standard Class,LT-17110,Liz Thompson
8165,CA-2015-168207,11/02/15,11/06/15,Standard Class,LT-17110,Liz Thompson
8166,CA-2015-168207,11/02/15,11/06/15,Standard Class,LT-17110,Liz Thompson
8167,CA-2015-168207,11/02/15,11/06/15,Standard Class,LT-17110,Liz Thompson
8168,CA-2016-144148,07/31/16,08/05/16,Standard Class,AH-10690,Anna Häberlin
8169,CA-2017-107174,11/06/17,11/13/17,Standard Class,AB-10060,Adam Bellavance
8170,CA-2017-107174,11/06/17,11/13/17,Standard Class,AB-10060,Adam Bellavance
8171,CA-2017-107174,11/06/17,11/13/17,Standard Class,AB-10060,Adam Bellavance
8172,CA-2016-146150,02/14/16,02/19/16,Standard Class,FM-14380,Fred McMath
8173,CA-2014-114125,07/09/14,07/13/14,Standard Class,GH-14410,Gary Hansen
8174,CA-2014-114125,07/09/14,07/13/14,Standard Class,GH-14410,Gary Hansen
8175,CA-2014-114125,07/09/14,07/13/14,Standard Class,GH-14410,Gary Hansen
8176,CA-2016-114944,01/30/16,02/04/16,Standard Class,HE-14800,Harold Engle
8177,CA-2016-135965,09/22/16,09/25/16,First Class,SZ-20035,Sam Zeldin
8178,CA-2017-149699,12/22/17,12/24/17,First Class,CM-12115,Chad McGuire
8179,CA-2016-166429,09/02/16,09/08/16,Standard Class,TG-21310,Toby Gnade
8180,CA-2015-112767,08/02/15,08/06/15,Standard Class,DK-12985,Darren Koutras
8181,CA-2015-119879,11/21/15,11/25/15,Standard Class,SS-20410,Shahid Shariari
8182,CA-2015-119879,11/21/15,11/25/15,Standard Class,SS-20410,Shahid Shariari
8183,CA-2017-155642,05/18/17,05/22/17,Standard Class,BM-11575,Brendan Murry
8184,CA-2017-155642,05/18/17,05/22/17,Standard Class,BM-11575,Brendan Murry
8185,US-2017-101721,07/23/17,07/27/17,Standard Class,MY-17380,Maribeth Yedwab
8186,CA-2015-136728,09/13/15,09/17/15,Second Class,AG-10900,Arthur Gainer
8187,CA-2015-136728,09/13/15,09/17/15,Second Class,AG-10900,Arthur Gainer
8188,CA-2016-127194,12/10/16,12/16/16,Standard Class,BW-11110,Bart Watters
8189,CA-2015-140375,10/02/15,10/05/15,Second Class,SG-20470,Sheri Gordon
8190,CA-2015-140375,10/02/15,10/05/15,Second Class,SG-20470,Sheri Gordon
8191,US-2017-155866,11/17/17,11/21/17,Standard Class,CC-12370,Christopher Conant
8192,US-2017-155866,11/17/17,11/21/17,Standard Class,CC-12370,Christopher Conant
8193,CA-2015-141327,11/30/15,12/03/15,First Class,LR-16915,Lena Radford
8194,CA-2015-141327,11/30/15,12/03/15,First Class,LR-16915,Lena Radford
8195,CA-2015-141327,11/30/15,12/03/15,First Class,LR-16915,Lena Radford
8196,CA-2015-136700,12/06/15,12/11/15,Second Class,DB-13120,David Bremer
8197,CA-2017-102736,09/05/17,09/09/17,Standard Class,LP-17095,Liz Preis
8198,CA-2017-102736,09/05/17,09/09/17,Standard Class,LP-17095,Liz Preis
8199,CA-2017-102736,09/05/17,09/09/17,Standard Class,LP-17095,Liz Preis
8200,CA-2017-125269,04/24/17,04/30/17,Standard Class,AF-10870,Art Ferguson
8201,CA-2017-125269,04/24/17,04/30/17,Standard Class,AF-10870,Art Ferguson
8202,CA-2015-114811,11/08/15,11/08/15,Same Day,KD-16495,Keith Dawkins
8203,CA-2015-114811,11/08/15,11/08/15,Same Day,KD-16495,Keith Dawkins
8204,CA-2015-114811,11/08/15,11/08/15,Same Day,KD-16495,Keith Dawkins
8205,CA-2015-114811,11/08/15,11/08/15,Same Day,KD-16495,Keith Dawkins
8206,CA-2015-114811,11/08/15,11/08/15,Same Day,KD-16495,Keith Dawkins
8207,CA-2015-122266,04/26/15,04/30/15,Standard Class,SA-20830,Sue Ann Reed
8208,CA-2015-122266,04/26/15,04/30/15,Standard Class,SA-20830,Sue Ann Reed
8209,CA-2015-141565,09/20/15,09/24/15,Standard Class,BG-11035,Barry Gonzalez
8210,CA-2015-141565,09/20/15,09/24/15,Standard Class,BG-11035,Barry Gonzalez
8211,CA-2017-128769,09/07/17,09/12/17,Standard Class,DM-12955,Dario Medina
8212,CA-2016-116337,11/07/16,11/12/16,Standard Class,MC-17845,Michael Chen
8213,CA-2016-116337,11/07/16,11/12/16,Standard Class,MC-17845,Michael Chen
8214,CA-2015-120845,09/25/15,10/02/15,Standard Class,ML-17395,Marina Lichtenstein
8215,CA-2015-120845,09/25/15,10/02/15,Standard Class,ML-17395,Marina Lichtenstein
8216,CA-2015-120845,09/25/15,10/02/15,Standard Class,ML-17395,Marina Lichtenstein
8217,CA-2015-120845,09/25/15,10/02/15,Standard Class,ML-17395,Marina Lichtenstein
8218,CA-2014-120775,10/03/14,10/07/14,Standard Class,RD-19930,Russell D'Ascenzo
8219,CA-2014-120775,10/03/14,10/07/14,Standard Class,RD-19930,Russell D'Ascenzo
8220,CA-2014-120775,10/03/14,10/07/14,Standard Class,RD-19930,Russell D'Ascenzo
8221,CA-2014-120775,10/03/14,10/07/14,Standard Class,RD-19930,Russell D'Ascenzo
8222,CA-2014-120775,10/03/14,10/07/14,Standard Class,RD-19930,Russell D'Ascenzo
8223,CA-2014-152905,02/18/14,02/24/14,Standard Class,AB-10015,Aaron Bergman
8224,CA-2016-104633,06/12/16,06/16/16,Standard Class,EA-14035,Erin Ashbrook
8225,CA-2016-104633,06/12/16,06/16/16,Standard Class,EA-14035,Erin Ashbrook
8226,CA-2017-104136,11/01/17,11/04/17,Second Class,SF-20065,Sandra Flanagan
8227,CA-2017-104136,11/01/17,11/04/17,Second Class,SF-20065,Sandra Flanagan
8228,CA-2016-123050,04/04/16,04/08/16,Second Class,BC-11125,Becky Castell
8229,CA-2016-123050,04/04/16,04/08/16,Second Class,BC-11125,Becky Castell
8230,CA-2016-123050,04/04/16,04/08/16,Second Class,BC-11125,Becky Castell
8231,CA-2016-162355,06/30/16,07/02/16,Second Class,PF-19165,Philip Fox
8232,CA-2016-162355,06/30/16,07/02/16,Second Class,PF-19165,Philip Fox
8233,CA-2014-158225,09/22/14,09/28/14,Standard Class,SE-20110,Sanjit Engle
8234,CA-2014-158225,09/22/14,09/28/14,Standard Class,SE-20110,Sanjit Engle
8235,CA-2017-102204,05/01/17,05/06/17,Standard Class,CJ-12010,Caroline Jumper
8236,CA-2017-102204,05/01/17,05/06/17,Standard Class,CJ-12010,Caroline Jumper
8237,CA-2017-102204,05/01/17,05/06/17,Standard Class,CJ-12010,Caroline Jumper
8238,CA-2017-103065,10/20/17,10/20/17,Same Day,PT-19090,Pete Takahito
8239,CA-2017-103065,10/20/17,10/20/17,Same Day,PT-19090,Pete Takahito
8240,CA-2017-103065,10/20/17,10/20/17,Same Day,PT-19090,Pete Takahito
8241,CA-2017-103065,10/20/17,10/20/17,Same Day,PT-19090,Pete Takahito
8242,CA-2014-109855,09/01/14,09/05/14,Standard Class,LH-16900,Lena Hernandez
8243,CA-2014-109855,09/01/14,09/05/14,Standard Class,LH-16900,Lena Hernandez
8244,CA-2014-109897,08/12/14,08/16/14,Standard Class,BW-11200,Ben Wallace
8245,CA-2014-109897,08/12/14,08/16/14,Standard Class,BW-11200,Ben Wallace
8246,US-2014-143581,08/19/14,08/23/14,Standard Class,BS-11365,Bill Shonely
8247,CA-2015-129217,05/10/15,05/10/15,Same Day,DP-13390,Dennis Pardue
8248,CA-2015-129217,05/10/15,05/10/15,Same Day,DP-13390,Dennis Pardue
8249,CA-2016-133816,05/10/16,05/13/16,Second Class,CS-12400,Christopher Schild
8250,CA-2015-140221,03/05/15,03/09/15,Second Class,MS-17365,Maribeth Schnelling
8251,CA-2015-140221,03/05/15,03/09/15,Second Class,MS-17365,Maribeth Schnelling
8252,CA-2015-140221,03/05/15,03/09/15,Second Class,MS-17365,Maribeth Schnelling
8253,CA-2015-140221,03/05/15,03/09/15,Second Class,MS-17365,Maribeth Schnelling
8254,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos
8255,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos
8256,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos
8257,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos
8258,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos
8259,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos
8260,CA-2016-118101,06/26/16,06/26/16,Same Day,SN-20560,Skye Norling
8261,CA-2016-118101,06/26/16,06/26/16,Same Day,SN-20560,Skye Norling
8262,CA-2016-118101,06/26/16,06/26/16,Same Day,SN-20560,Skye Norling
8263,CA-2016-100307,12/15/16,12/19/16,Standard Class,TC-21475,Tony Chapman
8264,CA-2015-138457,09/13/15,09/17/15,Standard Class,AM-10705,Anne McFarland
8265,CA-2014-131800,12/30/14,01/04/15,Standard Class,AJ-10960,Astrea Jones
8266,CA-2014-131800,12/30/14,01/04/15,Standard Class,AJ-10960,Astrea Jones
8267,CA-2014-118304,04/29/14,05/04/14,Standard Class,KH-16360,Katherine Hughes
8268,CA-2017-121790,01/30/17,02/06/17,Standard Class,LP-17095,Liz Preis
8269,CA-2017-121790,01/30/17,02/06/17,Standard Class,LP-17095,Liz Preis
8270,CA-2017-121790,01/30/17,02/06/17,Standard Class,LP-17095,Liz Preis
8271,CA-2017-121790,01/30/17,02/06/17,Standard Class,LP-17095,Liz Preis
8272,CA-2016-169670,12/25/16,12/31/16,Standard Class,JE-15715,Joe Elijah
8273,CA-2016-139549,10/20/16,10/25/16,Standard Class,MY-18295,Muhammed Yedwab
8274,CA-2015-104059,06/13/15,06/15/15,Second Class,FC-14245,Frank Carlisle
8275,CA-2017-164112,06/30/17,07/04/17,Standard Class,ND-18460,Neil Ducich
8276,CA-2015-143882,06/26/15,06/30/15,Standard Class,DB-13360,Dennis Bolton
8277,US-2016-139262,02/21/16,02/25/16,Standard Class,LC-16960,Lindsay Castell
8278,US-2016-139262,02/21/16,02/25/16,Standard Class,LC-16960,Lindsay Castell
8279,US-2016-139262,02/21/16,02/25/16,Standard Class,LC-16960,Lindsay Castell
8280,CA-2017-146192,04/22/17,04/26/17,Standard Class,BD-11725,Bruce Degenhardt
8281,CA-2017-134810,05/09/17,05/10/17,First Class,MC-17605,Matt Connell
8282,CA-2017-134810,05/09/17,05/10/17,First Class,MC-17605,Matt Connell
8283,CA-2015-154284,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin
8284,CA-2015-154284,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin
8285,CA-2015-154284,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin
8286,CA-2015-154284,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin
8287,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman
8288,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman
8289,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman
8290,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman
8291,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman
8292,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman
8293,CA-2015-106362,12/11/15,12/15/15,Standard Class,LC-16885,Lena Creighton
8294,US-2017-168802,11/03/17,11/07/17,Standard Class,JO-15145,Jack O'Briant
8295,US-2017-146906,03/13/17,03/17/17,Standard Class,MT-17815,Meg Tillman
8296,CA-2016-166380,05/30/16,06/03/16,Standard Class,EB-13750,Edward Becker
8297,CA-2016-166380,05/30/16,06/03/16,Standard Class,EB-13750,Edward Becker
8298,US-2015-158911,07/05/15,07/11/15,Standard Class,RS-19765,Roland Schwarz
8299,US-2015-158911,07/05/15,07/11/15,Standard Class,RS-19765,Roland Schwarz
8300,US-2014-103338,03/11/14,03/15/14,Standard Class,RB-19435,Richard Bierner
8301,CA-2015-109169,04/20/15,04/24/15,Standard Class,OT-18730,Olvera Toch
8302,US-2017-167318,07/26/17,08/01/17,Standard Class,GZ-14545,George Zrebassa
8303,US-2017-167318,07/26/17,08/01/17,Standard Class,GZ-14545,George Zrebassa
8304,US-2014-120313,10/31/14,11/02/14,Second Class,NL-18310,Nancy Lomonaco
8305,CA-2017-135419,11/03/17,11/09/17,Standard Class,BG-11740,Bruce Geld
8306,CA-2016-128671,08/11/16,08/16/16,Standard Class,MT-18070,Michelle Tran
8307,CA-2016-128671,08/11/16,08/16/16,Standard Class,MT-18070,Michelle Tran
8308,CA-2016-128671,08/11/16,08/16/16,Standard Class,MT-18070,Michelle Tran
8309,CA-2016-149335,07/25/16,07/25/16,Same Day,BC-11125,Becky Castell
8310,CA-2014-168312,03/01/14,03/07/14,Standard Class,GW-14605,Giulietta Weimer
8311,CA-2014-168312,03/01/14,03/07/14,Standard Class,GW-14605,Giulietta Weimer
8312,US-2017-105935,01/26/17,01/31/17,Standard Class,BD-11500,Bradley Drucker
8313,US-2017-105935,01/26/17,01/31/17,Standard Class,BD-11500,Bradley Drucker
8314,CA-2014-161508,07/12/14,07/16/14,Standard Class,PV-18985,Paul Van Hugh
8315,CA-2014-161508,07/12/14,07/16/14,Standard Class,PV-18985,Paul Van Hugh
8316,CA-2014-161508,07/12/14,07/16/14,Standard Class,PV-18985,Paul Van Hugh
8317,CA-2014-161508,07/12/14,07/16/14,Standard Class,PV-18985,Paul Van Hugh
8318,CA-2017-130904,04/11/17,04/16/17,Standard Class,HM-14980,Henry MacAllister
8319,CA-2017-130904,04/11/17,04/16/17,Standard Class,HM-14980,Henry MacAllister
8320,CA-2017-133620,11/13/17,11/18/17,Standard Class,EM-14065,Erin Mull
8321,CA-2015-142937,12/05/15,12/06/15,First Class,SF-20065,Sandra Flanagan
8322,US-2016-149790,09/26/16,10/01/16,Standard Class,SC-20380,Shahid Collister
8323,CA-2016-130778,11/19/16,11/25/16,Standard Class,ND-18370,Natalie DeCherney
8324,CA-2016-130778,11/19/16,11/25/16,Standard Class,ND-18370,Natalie DeCherney
8325,CA-2017-144456,09/08/17,09/09/17,First Class,FC-14245,Frank Carlisle
8326,CA-2017-144456,09/08/17,09/09/17,First Class,FC-14245,Frank Carlisle
8327,CA-2017-103478,07/21/17,07/24/17,Second Class,KL-16555,Kelly Lampkin
8328,CA-2017-103478,07/21/17,07/24/17,Second Class,KL-16555,Kelly Lampkin
8329,CA-2017-118577,10/06/17,10/11/17,Standard Class,XP-21865,Xylona Preis
8330,CA-2017-118577,10/06/17,10/11/17,Standard Class,XP-21865,Xylona Preis
8331,CA-2017-113572,11/07/17,11/11/17,Standard Class,FP-14320,Frank Preis
8332,CA-2016-153269,03/09/16,03/12/16,First Class,PS-18760,Pamela Stobb
8333,CA-2016-153269,03/09/16,03/12/16,First Class,PS-18760,Pamela Stobb
8334,CA-2016-153269,03/09/16,03/12/16,First Class,PS-18760,Pamela Stobb
8335,CA-2016-153269,03/09/16,03/12/16,First Class,PS-18760,Pamela Stobb
8336,CA-2017-161655,05/13/17,05/18/17,Second Class,CW-11905,Carl Weiss
8337,CA-2016-101469,07/02/16,07/08/16,Standard Class,KH-16360,Katherine Hughes
8338,CA-2014-153087,12/27/14,01/03/15,Standard Class,TC-20980,Tamara Chand
8339,CA-2014-153087,12/27/14,01/03/15,Standard Class,TC-20980,Tamara Chand
8340,CA-2017-135076,04/13/17,04/17/17,Standard Class,YS-21880,Yana Sorensen
8341,CA-2014-161634,11/14/14,11/20/14,Standard Class,CC-12220,Chris Cortes
8342,CA-2017-141481,06/11/17,06/14/17,First Class,ZD-21925,Zuschuss Donatelli
